Gene,DRR127476_bin.16,DRR127514_bin.3,DRR127619_bin.11,DRR127718_bin.11,DRR127720_bin.6,DRR127752_bin.18_sub,DRR127755_bin.21,MH_sensitive_DRR127478_SemiBin_56,MH_sensitive_DRR127532_SemiBin_33,MH_sensitive_DRR127537_SemiBin_56,MH_sensitive_DRR127557_SemiBin_47,MH_sensitive_DRR127567_SemiBin_19,MH_sensitive_DRR127647_SemiBin_28,MH_sensitive_DRR127692_SemiBin_11,MH_sensitive_DRR127708_SemiBin_52,MH_sensitive_DRR127721_SemiBin_53,MH_sensitive_DRR127736_SemiBin_32,MH_sensitive_DRR127751_SemiBin_5,MH_sensitive_DRR171465_SemiBin_39,gene_name,VFG_ID,gene_description,VF_ID,VFC_ID,organism
gnl|Prokka|PJBPACPC_01051,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,gnl|Prokka|PJBPACPC_01051,VFG046069(gb|WP_001264088), curli production assembly/transport protein CsgF ,Curli fibers (VF1138),Adherence (VFC0001),[Escherichia coli VR50]
gnl|Prokka|PJBPACPC_01082,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,gnl|Prokka|PJBPACPC_01082,VFG043072(gb|WP_000197360), flagella biosynthesis chaperone FlgN ,Peritrichous flagella (VF1154),Motility (VFC0204),[Escherichia coli O157:H7 str. EDL933]
gnl|Prokka|PJBPACPC_01083,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,gnl|Prokka|PJBPACPC_01083,VFG043020(gb|NP_460143), anti-sigma-28 factor FlgM ,Peritrichous flagella (VF0967),Motility (VFC0204),[Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]
gnl|Prokka|PJBPACPC_01174,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,gnl|Prokka|PJBPACPC_01174,VFG000929(gb|WP_001375021), phosphopantetheinyl transferase component of enterobactin synthase multienzyme complex ,Enterobactin (VF0228),Nutritional/Metabolic factor (VFC0272),[Escherichia coli CFT073]
gnl|Prokka|PJBPACPC_01690,0,1,0,1,1,1,0,1,0,0,0,0,0,0,1,1,1,1,1,gnl|Prokka|PJBPACPC_01690,VFG012527(gb|WP_000703047), yersiniabactin biosynthesis salicylate synthase YbtS ,Yersiniabactin siderophore (VF1115),Nutritional/Metabolic factor (VFC0272),[Escherichia coli CFT073]
gnl|Prokka|PJBPACPC_01841,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1,gnl|Prokka|PJBPACPC_01841,VFG004261(gb|WP_000765280), putative fimbrial-like adhesin protein ,Stc (VF0955),Adherence (VFC0001),[Salmonella enterica subsp. enterica serovar Typhi str. CT18]
gnl|Prokka|PJBPACPC_02064,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,1,gnl|Prokka|PJBPACPC_02064,VFG021591(gb|WP_000737995), fimbrial minor subunit StfF ,Stf (VF0958),Adherence (VFC0001),[Salmonella enterica subsp. enterica serovar Heidelberg str. SL476]
gnl|Prokka|PJBPACPC_02066,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,1,0,1,gnl|Prokka|PJBPACPC_02066,VFG021576(gb|WP_000982721), fimbrial chaperone StfD ,Stf (VF0958),Adherence (VFC0001),[Salmonella enterica subsp. enterica serovar Newport str. SL254]
gnl|Prokka|PJBPACPC_02203,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,1,1,1,1,gnl|Prokka|PJBPACPC_02203,VFG002307(gb|NP_461452), intimin-like protein ,SinH (VF0400),Adherence (VFC0001),[Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]
gnl|Prokka|PJBPACPC_02588,1,1,1,1,0,0,0,1,1,1,0,1,1,0,0,1,0,0,1,gnl|Prokka|PJBPACPC_02588,VFG020156(gb|WP_001115135), general secretion pathway protein H ,T2SS (VF0333),Effector delivery system (VFC0086),[Shigella boydii CDC 3083-94]
gnl|Prokka|PJBPACPC_02595,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,gnl|Prokka|PJBPACPC_02595,VFG050168(gb|WP_000590258), Polysialic acid transport ATP-binding protein ,K1 capsule (VF0239),Invasion (VFC0083),[Escherichia coli O45:K1:H7 str. S88]
gnl|Prokka|PJBPACPC_02598,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,gnl|Prokka|PJBPACPC_02598,VFG050162(gb|WP_001161829), Capsule polysaccharide export protein ,K1 capsule (VF0239),Invasion (VFC0083),[Escherichia coli O45:K1:H7 str. S88]
gnl|Prokka|PJBPACPC_02599,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,gnl|Prokka|PJBPACPC_02599,VFG050161(gb|WP_000579525), Capsule polysaccharide export protein ,K1 capsule (VF0239),Invasion (VFC0083),[Escherichia coli O45:K1:H7 str. S88]
gnl|Prokka|PJBPACPC_02600,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,gnl|Prokka|PJBPACPC_02600,VFG050160(gb|WP_000030755), 3-deoxy-manno-octulosonate cytidylyltransferase ,K1 capsule (VF0239),Invasion (VFC0083),[Escherichia coli O45:K1:H7 str. S88]
gnl|Prokka|PJBPACPC_02602,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,gnl|Prokka|PJBPACPC_02602,VFG050158(gb|WP_000905916), Capsule polysaccharide export inner-membrane protein ,K1 capsule (VF0239),Invasion (VFC0083),[Escherichia coli O45:K1:H7 str. S88]
gnl|Prokka|PJBPACPC_02603,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,gnl|Prokka|PJBPACPC_02603,VFG050157(gb|WP_001331698), Polysialic acid capsule expression protein ,K1 capsule (VF0239),Invasion (VFC0083),[Escherichia coli O45:K1:H7 str. S88]
gnl|Prokka|PJBPACPC_02621,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,gnl|Prokka|PJBPACPC_02621,VFG013266(gb|WP_011271949), deoxyribonucleotide triphosphate pyrophosphatase ,LOS (VF0044),Immune modulation (VFC0258),[Haemophilus influenzae 86-028NP]
gnl|Prokka|PJBPACPC_02750,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,1,0,1,gnl|Prokka|PJBPACPC_02750,VFG035288(gb|WP_000373315), type VI secretion system baseplate subunit TssG ,SCI-I T6SS (VF1120),Effector delivery system (VFC0086),[Escherichia coli ABU 83972]
gnl|Prokka|PJBPACPC_02980,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,gnl|Prokka|PJBPACPC_02980,VFG035713(gb|WP_000863402), type VI secretion system baseplate subunit TssF ,ACE T6SS (VF1122),Effector delivery system (VFC0086),[Escherichia coli APEC O1]
gnl|Prokka|PJBPACPC_02981,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,gnl|Prokka|PJBPACPC_02981,VFG035738(gb|WP_000946068), type VI secretion system baseplate subunit TssE ,ACE T6SS (VF1122),Effector delivery system (VFC0086),[Escherichia coli APEC O1]
gnl|Prokka|PJBPACPC_02982,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,gnl|Prokka|PJBPACPC_02982,VFG035762(gb|WP_000111582), type VI secretion system contractile sheath large subunit ,ACE T6SS (VF1122),Effector delivery system (VFC0086),[Escherichia coli 536]
gnl|Prokka|PJBPACPC_03073,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gnl|Prokka|PJBPACPC_03073,VFG035967(gb|WP_001033293), YadA-like family protein ,UpaG adhesin  trimeric AT (VF1125),Adherence (VFC0001),[Escherichia coli O83:H1 str. LF82]
gnl|Prokka|PJBPACPC_03763,1,1,1,1,1,1,1,1,0,2,0,1,1,0,1,1,1,0,1,gnl|Prokka|PJBPACPC_03763,VFG004231(gb|WP_000967611), fimbrial chaperone ,Sta (VF0953),Adherence (VFC0001),[Salmonella enterica subsp. enterica serovar Typhi str. CT18]
gnl|Prokka|PJBPACPC_03865,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,gnl|Prokka|PJBPACPC_03865,VFG033411(gb|WP_000397942), invasion protein IbeA ,Ibes (VF0237),Invasion (VFC0083),[Escherichia coli O83:H1 str. LF82]
gnl|Prokka|PJBPACPC_04054,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,gnl|Prokka|PJBPACPC_04054,VFG049144(gb|WP_002892069), acriflavine resistance protein B ,AcrAB (VF0568),Antimicrobial activity/Competitive advantage (VFC0325),[Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]
gnl|Prokka|PJBPACPC_04055,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,gnl|Prokka|PJBPACPC_04055,VFG049129(gb|YP_005225489), acriflavine resistance protein A ,AcrAB (VF0568),Antimicrobial activity/Competitive advantage (VFC0325),[Klebsiella pneumoniae subsp. pneumoniae HS11286]
gnl|Prokka|PJBPACPC_04246,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,gnl|Prokka|PJBPACPC_04246,VFG047505(gb|WP_003026016), biotin synthase ,Biotin synthesis (VF0552),Nutritional/Metabolic factor (VFC0272),[Francisella novicida U112]
gnl|Prokka|PJBPACPC_04437,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,gnl|Prokka|PJBPACPC_04437,VFG042714(gb|WP_001195169), fimbria/pilus periplasmic chaperone ,F9 fimbriae (VF1153),Adherence (VFC0001),[Escherichia coli O157:H7 str. EDL933]
gnl|Prokka|PJBPACPC_04438,1,3,1,1,2,1,1,1,1,1,1,0,1,1,1,1,1,1,1,gnl|Prokka|PJBPACPC_04438,VFG033284(gb|WP_000123650), Outer membrane usher protein fimD precursor ,Type 1 fimbriae (VF0221),Adherence (VFC0001),[Escherichia coli O44:H18 042]
gnl|Prokka|PJBPACPC_04439,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,gnl|Prokka|PJBPACPC_04439,VFG033311(gb|WP_000876770), FimF protein precursor ,Type 1 fimbriae (VF0221),Adherence (VFC0001),[Escherichia coli O44:H18 042]
gnl|Prokka|PJBPACPC_04440,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,gnl|Prokka|PJBPACPC_04440,VFG033335(gb|WP_000825461), FimG protein precursor ,Type 1 fimbriae (VF0221),Adherence (VFC0001),[Escherichia coli O104:H4 str. 2009EL-2050]
gnl|Prokka|PJBPACPC_04441,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,gnl|Prokka|PJBPACPC_04441,VFG042718(gb|WP_000520684), fimbrial protein ,F9 fimbriae (VF1153),Adherence (VFC0001),[Escherichia coli O157:H7 str. EDL933]
gnl|Prokka|PLJPCPFJ_00270,2,1,2,0,1,0,1,0,2,0,1,0,0,1,0,0,0,1,0,gnl|Prokka|PLJPCPFJ_00270,VFG034772(gb|WP_000627910), Type III secretion system effector EspL4 ,TTSS secreted effectors (VF1110),Effector delivery system (VFC0086),[Escherichia coli O157:H7 str. EDL933]
gnl|Prokka|PLJPCPFJ_00376,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,gnl|Prokka|PLJPCPFJ_00376,VFG013466(gb|WP_005654784), 2-dehydro-3-deoxyphosphooctonate aldolase ,LOS (VF0044),Immune modulation (VFC0258),[Haemophilus influenzae 86-028NP]
gnl|Prokka|PLJPCPFJ_00417,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,gnl|Prokka|PLJPCPFJ_00417,VFG036056(gb|WP_001306826), hemolysin HlyE ,Hemolysin/cytolysin A (VF1134),Exotoxin (VFC0235),[Escherichia coli O44:H18 042]
gnl|Prokka|PLJPCPFJ_00524,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,gnl|Prokka|PLJPCPFJ_00524,VFG013015(gb|WP_001234336), Fe2+-enterobactin ABC transporter substrate-binding protein ,Enterobactin synthesis and transport (VF0984),Nutritional/Metabolic factor (VFC0272),[Shigella dysenteriae Sd197]
gnl|Prokka|PLJPCPFJ_00545,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,gnl|Prokka|PLJPCPFJ_00545,VFG034652(gb|WP_000074204), Cu(+)/Ag(+) efflux RND transporter outer membrane channel CusC ,Ibes (VF0237),Invasion (VFC0083),[Escherichia coli O157:H7 str. EDL933]
gnl|Prokka|PLJPCPFJ_00573,1,0,1,1,0,1,0,1,1,1,1,0,0,0,1,0,1,0,1,gnl|Prokka|PLJPCPFJ_00573,VFG033211(gb|WP_000695543), Type-1 fimbrial protein  A chain precursor ,Type 1 fimbriae (VF0221),Adherence (VFC0001),[Escherichia coli O111:H- str. 11128]
gnl|Prokka|PLJPCPFJ_00574,1,0,1,1,0,1,0,1,1,1,1,0,0,0,1,0,1,1,1,gnl|Prokka|PLJPCPFJ_00574,VFG012284(gb|NP_418735), Fimbrin-like protein fimI precursor ,Type 1 fimbriae (VF0221),Adherence (VFC0001),[Escherichia coli str. K-12 substr. MG1655]
gnl|Prokka|PLJPCPFJ_00579,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,gnl|Prokka|PLJPCPFJ_00579,VFG033355(gb|WP_000832227), FimH protein precursor ,Type 1 fimbriae (VF0221),Adherence (VFC0001),[Escherichia coli O55:H7 str. CB9615]
gnl|Prokka|PLJPCPFJ_00694,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,gnl|Prokka|PLJPCPFJ_00694,VFG004270(gb|NP_461095), putative periplasmic chaperone protein ,Stc (VF0955),Adherence (VFC0001),[Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]
gnl|Prokka|PLJPCPFJ_00731,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,gnl|Prokka|PLJPCPFJ_00731,VFG034897(gb|WP_013009101), Type III secretion system effector EspY1 ,TTSS secreted effectors (VF1111),Effector delivery system (VFC0086),[Escherichia coli O55:H7 str. CB9615]
gnl|Prokka|PLJPCPFJ_00808,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,gnl|Prokka|PLJPCPFJ_00808,VFG018339(gb|WP_000745164), fimbrial protein StaE ,Sta (VF0953),Adherence (VFC0001),[Salmonella enterica subsp. enterica serovar Paratyphi B str. SPB7]
gnl|Prokka|PLJPCPFJ_00810,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,gnl|Prokka|PLJPCPFJ_00810,VFG004230(gb|WP_001125008), outer membrane usher protein ,Sta (VF0953),Adherence (VFC0001),[Salmonella enterica subsp. enterica serovar Typhi str. Ty2]
gnl|Prokka|PLJPCPFJ_00811,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,gnl|Prokka|PLJPCPFJ_00811,VFG004231(gb|WP_000967611), fimbrial chaperone ,Sta (VF0953),Adherence (VFC0001),[Salmonella enterica subsp. enterica serovar Typhi str. CT18]
gnl|Prokka|PLJPCPFJ_01057,0,0,0,1,0,1,0,1,1,1,0,0,1,0,0,1,1,1,1,gnl|Prokka|PLJPCPFJ_01057,VFG021855(gb|WP_011726608), ABC transporter ATP-binding protein ,Exochelin (smegmatis) (VF0819),Nutritional/Metabolic factor (VFC0272),[Mycobacterium smegmatis str. MC2 155]
gnl|Prokka|PLJPCPFJ_01328,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,gnl|Prokka|PLJPCPFJ_01328,VFG000456(gb|NP_462541), long polar fimbria protein LpfA ,Lpf (VF0105),Adherence (VFC0001),[Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]
gnl|Prokka|PLJPCPFJ_01329,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,gnl|Prokka|PLJPCPFJ_01329,VFG021357(gb|WP_001082125), long polar fimbrial chaperone protein LpfB ,Lpf (VF0105),Adherence (VFC0001),[Salmonella enterica subsp. enterica serovar Agona str. SL483]
gnl|Prokka|PLJPCPFJ_01330,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,gnl|Prokka|PLJPCPFJ_01330,VFG021352(gb|WP_000220313), long polar fimbrial usher protein LpfC ,Lpf (VF0105),Adherence (VFC0001),[Salmonella enterica subsp. enterica serovar Enteritidis str. P125109]
gnl|Prokka|PLJPCPFJ_01332,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,gnl|Prokka|PLJPCPFJ_01332,VFG000452(gb|NP_462537), long polar fimbrial minor subunit LpfE  adhesin ,Lpf (VF0105),Adherence (VFC0001),[Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]
gnl|Prokka|PLJPCPFJ_01776,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,gnl|Prokka|PLJPCPFJ_01776,VFG043544(gb|WP_000750416), porin OmpA ,Z1307 (VF1158),Adherence (VFC0001),[Escherichia coli O157:H7 str. EDL933]
gnl|Prokka|PLJPCPFJ_01916,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,gnl|Prokka|PLJPCPFJ_01916,VFG004337(gb|WP_000773772), fimbrial protein ,Stg (VF0959),Adherence (VFC0001),[Salmonella enterica subsp. enterica serovar Typhi str. CT18]
gnl|Prokka|PLJPCPFJ_01917,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,gnl|Prokka|PLJPCPFJ_01917,VFG004339(gb|WP_010989263), fimbrial chaperone ,Stg (VF0959),Adherence (VFC0001),[Salmonella enterica subsp. enterica serovar Typhi str. CT18]
gnl|Prokka|PLJPCPFJ_01918,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,gnl|Prokka|PLJPCPFJ_01918,VFG042592(gb|AAS99231), StgC ,Stg fimbriae (VF1150),Adherence (VFC0001),[Escherichia coli O78:K80:H9 chi7122]
gnl|Prokka|PLJPCPFJ_01926,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,gnl|Prokka|PLJPCPFJ_01926,VFG034922(gb|WP_001303732), hypothetical protein ,TTSS secreted effectors (VF1110),Effector delivery system (VFC0086),[Escherichia coli O157:H7 str. EDL933]
gnl|Prokka|PLJPCPFJ_02029,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,gnl|Prokka|PLJPCPFJ_02029,VFG013312(gb|WP_012055150), 3-deoxy-d-manno-octulosonic-acid transferase ,LOS (VF0044),Immune modulation (VFC0258),[Haemophilus influenzae PittGG]
gnl|Prokka|PLJPCPFJ_02831,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,gnl|Prokka|PLJPCPFJ_02831,VFG044176(gb|WP_011106550), Fe(3+) dicitrate ABC transporter substrate-binding protein FecB ,Vibrioferrin (VF0631),Nutritional/Metabolic factor (VFC0272),[Vibrio parahaemolyticus RIMD 2210633]
gnl|Prokka|PLJPCPFJ_02943,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,gnl|Prokka|PLJPCPFJ_02943,VFG034860(gb|NP_308903), Type III secretion system effector EspX2 ,TTSS secreted effectors (VF1110),Effector delivery system (VFC0086),[Escherichia coli O157:H7 str. Sakai]
gnl|Prokka|PLJPCPFJ_03242,1,1,1,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,gnl|Prokka|PLJPCPFJ_03242,VFG042681(gb|CAD56972), fimbrial chaperone protein ,Type 1 fimbriae (VF1211),Adherence (VFC0001),[Citrobacter freundii str. 3009]
gnl|Prokka|PLJPCPFJ_03332,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,gnl|Prokka|PLJPCPFJ_03332,VFG034910(gb|WP_000978351), Type III secretion system effector EspY3 ,TTSS secreted effectors (VF1111),Effector delivery system (VFC0086),[Escherichia coli O55:H7 str. CB9615]
gnl|Prokka|PLJPCPFJ_03381,0,0,1,1,1,0,1,1,1,1,0,1,1,1,0,1,0,1,0,gnl|Prokka|PLJPCPFJ_03381,VFG036009(gb|WP_000556469), autotransporter adhesin EhaB ,EhaB  AIDA-I type (VF1128),Adherence (VFC0001),[Escherichia coli O83:H1 str. LF82]
gnl|Prokka|PLJPCPFJ_03526,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,gnl|Prokka|PLJPCPFJ_03526,VFG020187(gb|WP_012421740), lauroyl-Kdo(2)-lipid IV(A) myristoyltransferase ,MsbB2 (VF0981),Others (VFC0346),[Shigella boydii CDC 3083-94]
gnl|Prokka|PLJPCPFJ_03565,1,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,gnl|Prokka|PLJPCPFJ_03565,VFG043103(gb|WP_000146755), flagellar filament capping protein FliD ,Peritrichous flagella (VF1154),Motility (VFC0204),[Escherichia coli O157:H7 str. EDL933]
gnl|Prokka|PLJPCPFJ_03566,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,gnl|Prokka|PLJPCPFJ_03566,VFG043102(gb|WP_000079723), FliC/FljB family flagellin ,Peritrichous flagella (VF1154),Motility (VFC0204),[Escherichia coli O157:H7 str. EDL933]
gnl|Prokka|PLJPCPFJ_03595,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,gnl|Prokka|PLJPCPFJ_03595,VFG043097(gb|WP_001291603), flagellar transcriptional regulator FlhC ,Peritrichous flagella (VF1154),Motility (VFC0204),[Escherichia coli O157:H7 str. EDL933]
gnl|Prokka|PLJPCPFJ_03647,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,gnl|Prokka|PLJPCPFJ_03647,VFG023783(gb|WP_020283358), mannose-1-phosphate guanylyltransferase/mannose-6-phosphate isomerase ,O-antigen (VF0392),Immune modulation (VFC0258),[Yersinia enterocolitica subsp. palearctica 105.5R(r)]
gnl|Prokka|PLJPCPFJ_03659,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,gnl|Prokka|PLJPCPFJ_03659,VFG048942(gb|WP_012967595), undecaprenyl-phosphate glucose phosphotransferase ,Capsule (VF0560),Immune modulation (VFC0258),[Klebsiella variicola At-22]
gnl|Prokka|PLJPCPFJ_03980,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,gnl|Prokka|PLJPCPFJ_03980,VFG048553(gb|WP_014907291), siderophore esterase IroD ,Sal (VF0563),Nutritional/Metabolic factor (VFC0272),[Klebsiella pneumoniae subsp. pneumoniae 1084]
gnl|Prokka|PLJPCPFJ_03981,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,gnl|Prokka|PLJPCPFJ_03981,VFG048549(gb|WP_004890934), glucosyltransferase IroB ,Sal (VF0563),Nutritional/Metabolic factor (VFC0272),[Klebsiella pneumoniae subsp. pneumoniae 1084]
gnl|Prokka|PLJPCPFJ_04093,1,0,1,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1,0,gnl|Prokka|PLJPCPFJ_04093,VFG042097(gb|NP_311736), transcriptional regulator ,ETT2 (VF1161),Effector delivery system (VFC0086),[Escherichia coli O157:H7 str. Sakai]
gnl|Prokka|PLJPCPFJ_04105,2,0,2,0,0,0,0,0,1,0,1,2,0,0,0,1,0,1,0,gnl|Prokka|PLJPCPFJ_04105,VFG042086(gb|NP_311748), T3SS component EprS ,ETT2 (VF1161),Effector delivery system (VFC0086),[Escherichia coli O157:H7 str. Sakai]
gnl|Prokka|PLJPCPFJ_04109,2,0,2,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1,0,gnl|Prokka|PLJPCPFJ_04109,VFG042083(gb|NP_311753), type III secretion protein EpaO ,ETT2 (VF1161),Effector delivery system (VFC0086),[Escherichia coli O157:H7 str. Sakai]
gnl|Prokka|PLJPCPFJ_04232,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,gnl|Prokka|PLJPCPFJ_04232,VFG000630(gb|NP_708742), serine protease  autotransporter SigA ,SigA (VF0119),Exoenzyme (VFC0251),[Shigella flexneri 2a str. 301]
gnl|Prokka|PLJPCPFJ_04366,1,1,1,0,1,0,1,0,1,0,1,1,1,0,0,0,0,1,0,gnl|Prokka|PLJPCPFJ_04366,VFG021563(gb|WP_000951668), fimbrial biogenesis outer membrane usher protein ,Stf (VF0958),Adherence (VFC0001),[Salmonella enterica subsp. enterica serovar Agona str. SL483]
gnl|Prokka|PLJPCPFJ_04382,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,gnl|Prokka|PLJPCPFJ_04382,VFG043120(gb|WP_000615801), flagella biosynthesis regulator Flk ,Peritrichous flagella (VF1154),Motility (VFC0204),[Escherichia coli O157:H7 str. EDL933]
gnl|Prokka|PLJPCPFJ_04465,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,gnl|Prokka|PLJPCPFJ_04465,VFG035439(gb|WP_001284959), Hcp family type VI secretion system effector ,ACE T6SS (VF1122),Effector delivery system (VFC0086),[Escherichia coli O55:H7 str. CB9615]
